observation_id,target,event_id,camera_id,set_idx,capture_block,image_path,corner_count,marker_ids,observed_faces,quality_tier,pnp_rmse_px,pnp_inlier_fraction,detection_method,standard_selected,standard_disposition,standard_reason,strict_selected,strict_disposition,strict_reason
cube:E0012:cam1,cube,12,1,2,A_placement,cam1/rgb_00012.jpg,8,"[4,5]","[""-X"",""-Y""]",nonplanar_multiface,0.7996282149260923,1.0,default,True,selected,selected,True,selected,selected
board:E0012:cam2,board,12,2,2,A_placement,cam2/rgb_00012.jpg,56,"[0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0012:cam2,cube,12,2,2,A_placement,cam2/rgb_00012.jpg,16,"[0,1,2,5]","[""+X"",""+Z"",""-Y""]",nonplanar_multiface,1.483459883328119,1.0,default,True,selected,selected,True,selected,selected
board:E0012:cam3,board,12,3,2,A_placement,cam3/rgb_00012.jpg,22,"[3,4,5,8,9,16,17,18,19,26,29,34,35,36,39,41,45,46,49,52,56,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0012:cam3,cube,12,3,2,A_placement,cam3/rgb_00012.jpg,8,"[3,4]","[""+Y"",""-X""]",nonplanar_multiface,0.9601411861223721,1.0,default,True,selected,selected,True,selected,selected
board:E0013:cam2,board,13,2,2,A_placement,cam2/rgb_00013.jpg,56,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0013:cam2,cube,13,2,2,A_placement,cam2/rgb_00013.jpg,12,"[1,4,5]","[""+Z"",""-X"",""-Y""]",nonplanar_multiface,1.6969963003311561,1.0,default,True,selected,selected,True,selected,selected
board:E0014:cam2,board,14,2,2,A_placement,cam2/rgb_00014.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0015:cam2,board,15,2,2,A_placement,cam2/rgb_00015.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0016:cam2,board,16,2,2,A_placement,cam2/rgb_00016.jpg,33,"[26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0016:cam2,cube,16,2,2,A_placement,cam2/rgb_00016.jpg,12,"[0,4,5]","[""+Z"",""-X"",""-Y""]",nonplanar_multiface,1.2998477363233065,1.0,default,True,selected,selected,True,selected,selected
board:E0017:cam2,board,17,2,2,A_placement,cam2/rgb_00017.jpg,56,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,47,48,49,50,51,52,53,54,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0018:cam0,board,18,0,3,A_placement,cam0/rgb_00018.jpg,48,"[0,3,4,5,6,7,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0018:cam0,cube,18,0,3,A_placement,cam0/rgb_00018.jpg,16,"[0,1,4,5]","[""+Z"",""-X"",""-Y""]",nonplanar_multiface,1.3464348059171247,0.9375,default,True,selected,selected,True,selected,selected
board:E0018:cam1,board,18,1,3,A_placement,cam1/rgb_00018.jpg,23,"[0,1,2,10,11,12,15,20,21,22,23,24,30,31,32,33,34,40,41,42,50,51,52]",[],,,,,True,selected,selected,True,selected,selected
cube:E0018:cam1,cube,18,1,3,A_placement,cam1/rgb_00018.jpg,8,"[3,4]","[""+Y"",""-X""]",nonplanar_multiface,0.49553882873392774,1.0,default,True,selected,selected,True,selected,selected
board:E0018:cam2,board,18,2,3,A_placement,cam2/rgb_00018.jpg,58,"[0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0018:cam2,cube,18,2,3,A_placement,cam2/rgb_00018.jpg,16,"[0,1,4,5]","[""+Z"",""-X"",""-Y""]",nonplanar_multiface,1.6631876841301063,1.0,default,True,selected,selected,True,selected,selected
board:E0018:cam3,board,18,3,3,A_placement,cam3/rgb_00018.jpg,22,"[5,6,7,8,9,16,17,22,23,26,27,34,35,36,37,38,39,45,46,49,56,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0018:cam3,cube,18,3,3,A_placement,cam3/rgb_00018.jpg,8,"[2,3]","[""+X"",""+Y""]",nonplanar_multiface,1.5800119382748248,0.875,default,True,selected,selected,False,quarantine,inlier_fraction_below_0.9
board:E0019:cam2,board,19,2,3,A_placement,cam2/rgb_00019.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0020:cam2,board,20,2,3,A_placement,cam2/rgb_00020.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0021:cam2,board,21,2,3,A_placement,cam2/rgb_00021.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0022:cam2,board,22,2,3,A_placement,cam2/rgb_00022.jpg,17,"[0,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0022:cam2,cube,22,2,3,A_placement,cam2/rgb_00022.jpg,8,"[1,3]","[""+Y"",""+Z""]",nonplanar_multiface,0.8304217684160292,1.0,default,True,selected,selected,True,selected,selected
board:E0023:cam2,board,23,2,3,A_placement,cam2/rgb_00023.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0024:cam0,board,24,0,4,A_placement,cam0/rgb_00024.jpg,42,"[5,6,7,15,16,17,18,19,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0024:cam0,cube,24,0,4,A_placement,cam0/rgb_00024.jpg,16,"[0,1,3,4]","[""+Y"",""+Z"",""-X""]",nonplanar_multiface,0.9539561664461841,1.0,default,True,selected,selected,True,selected,selected
board:E0024:cam1,board,24,1,4,A_placement,cam1/rgb_00024.jpg,23,"[0,1,2,10,11,12,15,20,21,22,23,24,30,31,32,33,34,40,41,42,50,51,52]",[],,,,,True,selected,selected,True,selected,selected
cube:E0024:cam1,cube,24,1,4,A_placement,cam1/rgb_00024.jpg,8,"[2,3]","[""+X"",""+Y""]",nonplanar_multiface,0.7535819018911403,1.0,default,True,selected,selected,True,selected,selected
board:E0024:cam2,board,24,2,4,A_placement,cam2/rgb_00024.jpg,50,"[0,1,2,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,49,50,51,52,53,54,55,56,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0024:cam2,cube,24,2,4,A_placement,cam2/rgb_00024.jpg,16,"[0,1,3,4]","[""+Y"",""+Z"",""-X""]",nonplanar_multiface,0.9348145858503911,1.0,default,True,selected,selected,True,selected,selected
board:E0024:cam3,board,24,3,4,A_placement,cam3/rgb_00024.jpg,16,"[5,6,9,16,19,22,23,26,29,36,39,46,47,48,56,57]",[],,,,,True,selected,selected,True,selected,selected
cube:E0024:cam3,cube,24,3,4,A_placement,cam3/rgb_00024.jpg,12,"[0,2,5]","[""+X"",""+Z"",""-Y""]",nonplanar_multiface,1.9600238969093897,0.9166666666666666,default,True,selected,selected,True,selected,selected
board:E0025:cam2,board,25,2,4,A_placement,cam2/rgb_00025.jpg,54,"[0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0025:cam2,cube,25,2,4,A_placement,cam2/rgb_00025.jpg,8,"[2,3]","[""+X"",""+Y""]",nonplanar_multiface,0.7251502887485971,1.0,native_relaxed_subpixel,True,recovered,selected,True,recovered,selected
board:E0026:cam2,board,26,2,4,A_placement,cam2/rgb_00026.jpg,55,"[4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0026:cam2,cube,26,2,4,A_placement,cam2/rgb_00026.jpg,12,"[0,1,4]","[""+Z"",""-X""]",nonplanar_multiface,1.3711958348397046,1.0,default,True,selected,selected,True,selected,selected
board:E0027:cam2,board,27,2,4,A_placement,cam2/rgb_00027.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
