observation_id,target,event_id,camera_id,set_idx,capture_block,image_path,corner_count,marker_ids,observed_faces,quality_tier,pnp_rmse_px,pnp_inlier_fraction,detection_method,standard_selected,standard_disposition,standard_reason,strict_selected,strict_disposition,strict_reason
board:E0042:cam0,board,42,0,0,A_placement,cam0/rgb_00042.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0042:cam0,cube,42,0,0,A_placement,cam0/rgb_00042.png,8,"[5,2]","[""+X"",""-Y""]",nonplanar_multiface,0.6936658049006382,1.0,default,True,selected,selected,True,selected,selected
board:E0042:cam1,board,42,1,0,A_placement,cam1/rgb_00042.png,30,"[0,5,6,7,8,9,16,17,18,19,22,23,26,27,28,29,34,35,36,37,38,39,44,47,48,49,54,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0042:cam2,board,42,2,0,A_placement,cam2/rgb_00042.png,51,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,40,41,42,43,44,47,50,51,52,53,54,57,58]",[],,,,,True,selected,selected,True,selected,selected
board:E0042:cam3,board,42,3,0,A_placement,cam3/rgb_00042.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0043:cam0,board,43,0,0,A_placement,cam0/rgb_00043.png,55,"[0,1,2,3,4,5,6,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0043:cam0,cube,43,0,0,A_placement,cam0/rgb_00043.png,8,"[5,2]","[""+X"",""-Y""]",nonplanar_multiface,0.7094139842030394,1.0,default,True,selected,selected,True,selected,selected
board:E0043:cam1,board,43,1,0,A_placement,cam1/rgb_00043.png,34,"[0,5,6,7,8,9,16,17,18,19,22,23,26,27,28,29,34,35,36,37,38,39,44,45,46,47,48,49,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0043:cam2,board,43,2,0,A_placement,cam2/rgb_00043.png,48,"[0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,47,48,50,51,52,53,54,57,58]",[],,,,,True,selected,selected,True,selected,selected
board:E0043:cam3,board,43,3,0,A_placement,cam3/rgb_00043.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0044:cam0,board,44,0,0,A_placement,cam0/rgb_00044.png,55,"[0,1,2,3,4,5,6,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0044:cam0,cube,44,0,0,A_placement,cam0/rgb_00044.png,8,"[5,2]","[""+X"",""-Y""]",nonplanar_multiface,0.7017567933989528,1.0,default,True,selected,selected,True,selected,selected
board:E0044:cam1,board,44,1,0,A_placement,cam1/rgb_00044.png,30,"[0,5,6,7,8,9,16,17,18,19,22,23,26,27,28,29,34,35,36,37,38,39,44,47,48,49,54,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0044:cam2,board,44,2,0,A_placement,cam2/rgb_00044.png,48,"[0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,40,41,42,43,44,47,50,51,52,53,54,57,58]",[],,,,,True,selected,selected,True,selected,selected
board:E0044:cam3,board,44,3,0,A_placement,cam3/rgb_00044.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0045:cam0,board,45,0,0,A_placement,cam0/rgb_00045.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0045:cam0,cube,45,0,0,A_placement,cam0/rgb_00045.png,8,"[5,2]","[""+X"",""-Y""]",nonplanar_multiface,0.715564409239315,1.0,default,True,selected,selected,True,selected,selected
board:E0045:cam1,board,45,1,0,A_placement,cam1/rgb_00045.png,27,"[0,5,6,7,8,9,16,17,18,19,22,23,26,27,28,29,36,37,38,39,47,48,49,54,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0045:cam2,board,45,2,0,A_placement,cam2/rgb_00045.png,54,"[0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58]",[],,,,,True,selected,selected,True,selected,selected
board:E0045:cam3,board,45,3,0,A_placement,cam3/rgb_00045.png,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
