row,target_set,unified,fk_to_cube,fk_to_board,status,converged_runs,total_runs,n_registered_cams,heldout_reprojection_mean_px,heldout_reprojection_std_px,heldout_cube_reprojection_mean_px,heldout_cube_reprojection_std_px,heldout_board_reprojection_mean_px,heldout_board_reprojection_std_px,heldout_eih_reprojection_mean_px,heldout_eih_reprojection_std_px,heldout_e2h_reprojection_mean_px,heldout_e2h_reprojection_std_px,train_reprojection_mean_px_diagnostic,train_reprojection_std_px_diagnostic,heldout_e2e_translation_mean_mm,heldout_e2e_translation_std_mm,heldout_e2e_rotation_mean_deg,heldout_e2e_rotation_std_deg,heldout_cross_translation_mean_mm,heldout_cross_translation_std_mm,heldout_cross_rotation_mean_deg,heldout_cross_rotation_std_deg,heldout_cam_0_reprojection_mean_px,heldout_cam_0_reprojection_std_px,heldout_cam_1_reprojection_mean_px,heldout_cam_1_reprojection_std_px,heldout_cam_2_reprojection_mean_px,heldout_cam_2_reprojection_std_px,heldout_cam_3_reprojection_mean_px,heldout_cam_3_reprojection_std_px
A0,board,seq,—,estimated,converged,3,3,3,2.4828708294678754,2.2027523282894898e-05,,,2.4828708294678754,2.2027523282894898e-05,2.9156534919457884,2.7453330338617632e-05,1.1529704145833202,2.0075154211940177e-06,3.574533403244868,1.5219019540699509e-05,,,,,,,,,0.279895202328387,1.7144490928630351e-06,1.280400922908679,1.7011559193220233e-06,2.9156534919457884,2.7453330338617632e-05,1.9077755622206,4.685619215639439e-06
A1,cube+board,seq,estimated,estimated,converged,3,3,3,3.1267291779709487,4.7894776131729875e-05,4.531669473498199,0.00013121302695981045,2.510311929362013,9.733219744791135e-06,3.4070822849768363,6.603435586993284e-06,2.5586017083057606,0.00016199043952935124,3.398003502309377,3.6107746579056846e-06,4.24588674413121,0.0005269214613522286,1.0238541324358081,5.3306223103799365e-05,13.754608698739807,0.0016495736526792757,1.2193025987191966,4.9323641284794495e-05,1.6269595046400236,3.7498300844661234e-05,3.008178257848822,0.00029972695358518125,3.4070822849768363,6.603435586993284e-06,3.2672489128676667,0.0002739767234816667
A2,cube+board,U,estimated,estimated,converged,3,3,3,3.1155489934221454,7.213487947045328e-05,4.511291874240751,0.0002129375501146773,2.5037668285306527,2.309324447040915e-05,3.403836624886932,2.8333541109066366e-05,2.528353453640394,0.00025778840955967844,3.3980885451652796,6.284763722663292e-06,4.068494174164396,0.00041167204411510125,1.0384592423668881,6.212098371103529e-05,13.125892129824699,0.000536617106983814,1.191049532131727,2.6242449476694688e-05,1.619654641200497,0.00012035158500626834,2.941006355769599,0.0006289772761734973,3.403836624886932,2.8333541109066366e-05,3.245782148507556,0.0001818077246548606
A3,cube+board,U,FK-fixed,estimated,converged,3,3,3,2.4996777253049625,4.770381194035611e-06,2.5135814487483485,1.10124946419447e-05,2.4951710208048237,3.028830613836486e-06,2.9815706951477385,1.138310515188887e-05,1.261275584463945,6.614101296076004e-05,3.647721590132278,6.114975821877175e-06,4.790418940085923,0.0005477168088887313,1.1892364651907188,0.00018786429670954475,10.832757067951507,0.0006508032786541918,1.060152732684544,4.1930727592252154e-05,0.6007771371992808,1.9728234218759386e-05,1.40719963673616,7.515838422011634e-05,2.9815706951477385,1.138310515188887e-05,1.8075836563587897,0.00010486299885106675
B3,board,U,—,estimated,converged,3,3,3,2.482875923093791,1.4094951566850124e-05,,,2.482875923093791,1.4094951566850124e-05,2.9156578851167563,1.744545019395496e-05,1.1529810911527985,5.400830573781626e-05,3.574540375188668,1.944056622250372e-05,,,,,,,,,0.27988120528449395,1.1483376359540694e-05,1.2803873192650113,1.4529625319244845e-05,2.9156578851167563,1.744545019395496e-05,1.907813581490364,0.00013405172974470455
